,daily,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,30min_0,30min_1,30min_2,30min_3,30min_4,30min_5,30min_6,30min_7,30min_8,30min_9,30min_10,30min_11
2020-02-03,2.9360316610781183,0.3524642326909298,0.3222334599250518,0.2156170147561377,0.4846772445091643,0.2389955876304134,1.3220441215664214,0.2974738451572724,0.0549903875336575,0.240463003505413,0.0817704564196388,0.046665971850339,0.1689510429057987,0.1313874498907492,0.3532897946184151,0.1879021781002308,0.0510934095301826,0.3155393479022569,1.0065047736641646
2020-02-04,3.1136835137209804,1.837579457288868,0.2439164868336225,0.2629767641806408,0.3714512508224407,0.1307162825913488,0.267043272004059,1.8242192951518177,0.0133601621370502,0.0764115459458924,0.1675049408877301,0.1663317102842327,0.0966450538964082,0.346181996409772,0.0252692544126687,0.1256764083234955,0.0050398742678533,0.0532748568888373,0.2137684151152217
2020-02-05,4.614233951198376,2.292667370489271,0.7860941955941869,0.2967436342359692,0.1643257759029988,0.4694143519509449,0.6049886230250044,1.941489817993781,0.3511775524954899,0.7339164586628788,0.0521777369313081,0.2618226068942641,0.0349210273417051,0.0709250354321415,0.0934007404708573,0.2083820032799871,0.2610323486709578,0.1164605668293084,0.488528056195696
2020-02-06,1.419092590048038,0.4696694722837537,0.1859746778501725,0.1191659577477566,0.2198766866655876,0.2414442635485708,0.1829615319521968,0.2795675585152838,0.1901019137684699,0.1416260727196076,0.0443486051305649,0.0958520799517713,0.0233138777959854,0.0999348557332703,0.1199418309323173,0.1059941801474869,0.1354500834010839,0.0879359190923492,0.0950256128598476
2020-02-07,5.190443251649173,3.583286188126804,0.1728103795643515,0.0953505536601083,0.2041445266544155,0.3755052039999352,0.759346399643558,3.3234442055433893,0.2598419825834146,0.114575678698156,0.0582347008661955,0.0409739398864007,0.0543766137737076,0.1609659516281442,0.0431785750262713,0.2592543718760428,0.1162508321238925,0.1416088561449288,0.6177375434986292
2020-02-08,13.718147616307151,10.981875539378402,0.7619893114854884,0.9768759733059886,0.1858129792686121,0.2256729899168182,0.5859208229518438,10.11522328949784,0.866652249880562,0.6894290117591743,0.0725602997263142,0.6481394030421369,0.3287365702638518,0.1132504346274475,0.0725625446411646,0.163817403580069,0.0618555863367493,0.280557068286252,0.3053637546655918
2020-02-09,2.1832799297903627,1.0544724540268784,0.2550099109286805,0.113904531637247,0.0919958369206817,0.2729257147999353,0.3949714814769401,0.7717030246438386,0.2827694293830399,0.0687995394551205,0.18621037147356,0.0474064429042512,0.0664980887329959,0.0531220106032032,0.0388738263174785,0.1838939100108427,0.0890318047890926,0.2288571604671051,0.166114321009835
2020-02-10,2.543035139662798,1.450027904669602,0.2303344816615821,0.0778128285925291,0.0986692041510955,0.5484907844430585,0.1376999361449304,1.1798168097398136,0.2702110949297882,0.1833534927849006,0.0469809888766816,0.0181125743071534,0.0597002542853758,0.0433008744221194,0.0553683297289761,0.149991559365065,0.3984992250779935,0.0151628355521902,0.1225371005927402
2020-02-11,2.287542968957318,1.5702295848503494,0.1732783790640976,0.0762477008498059,0.1271955450245497,0.2309925776350325,0.1095991815334831,1.5252717497949595,0.0449578350553899,0.0831889383190262,0.0900894407450714,0.0206390471322148,0.0556086537175911,0.0281012908829955,0.0990942541415542,0.1085785871353863,0.1224139904996462,0.0412672446433168,0.0683319368901664
2020-02-12,1.0096447834686963,0.6768706412397921,0.0713931328452679,0.1362018865415191,0.0167882433666559,0.0617711343804956,0.0466197450949654,0.4933191989303997,0.1835514423093924,0.0248760905792184,0.0465170422660496,0.1212736925121621,0.014928194029357,0.0030407371054599,0.013747506261196,0.0270847881119448,0.0346863462685509,0.0302175542876873,0.0164021908072781
2020-02-13,1.9079333839722663,0.7127355742121645,0.3916847197798859,0.4474798704924898,0.0798660041315256,0.1926643561234542,0.0835028592327465,0.2547836926524673,0.4579518815596972,0.2982489938905528,0.0934357258893331,0.3954352068407997,0.0520446636516901,0.0591420419107786,0.020723962220747,0.1159643938647088,0.0766999622587454,0.0138226627226485,0.069680196510098
2020-02-14,2.953110318603101,1.404378308631975,0.2474757948861712,0.2853469520211299,0.144222866940392,0.1639358320620293,0.7077505640614035,0.6917741118431558,0.712604196788819,0.1661489359248453,0.0813268589613259,0.1118342028436267,0.1735127491775032,0.0510433023480926,0.0931795645922994,0.1308226692958616,0.0331131627661678,0.1297775976904771,0.5779729663709264
2020-02-15,6.819102026560239,5.459615973698615,0.4075458590536452,0.217751989601907,0.1036619926017705,0.3964156578907337,0.2341105537135681,4.851552914453832,0.6080630592447827,0.1489429330785046,0.2586029259751406,0.0504821048081377,0.1672698847937693,0.0280479571955276,0.075614035406243,0.0825033774084084,0.3139122804823253,0.0552349507540875,0.1788756029594806
2020-02-16,1.0290587946104266,0.4310868408016954,0.0820311278172609,0.0853051455734862,0.1133480042697359,0.1866130075303493,0.1306746686178987,0.2875422248240857,0.1435446159776097,0.0713848799670222,0.0106462478502387,0.0520330993102864,0.0332720462631998,0.0842867737232742,0.0290612305464617,0.1009816323423128,0.0856313751880365,0.0444226382830821,0.0862520303348167
2020-02-17,2.0033105887329774,0.8264669270721533,0.2962508723948743,0.1333735521012536,0.2002565697612248,0.4196056666757742,0.127357000727697,0.4287360099004766,0.3977309171716767,0.1948171642301202,0.1014337081647542,0.085732280735494,0.0476412713657597,0.0952788748035182,0.1049776949577066,0.105339717654982,0.3142659490207922,0.0792205550333755,0.0481364456943215
2020-02-18,1.383126439199314,0.6040539812477903,0.3218643575044938,0.0913428977128605,0.1233708475095733,0.0875459025387327,0.1549484526858633,0.5539074946209555,0.0501464866268349,0.2646492024733012,0.0572151550311926,0.055903088355446,0.0354398093574145,0.0327438603126319,0.0906269871969414,0.0524325414133614,0.0351133611253713,0.0736929424587233,0.08125551022714
2020-02-19,1.26838351485549,0.2294729491377947,0.2228596209450019,0.156095450984394,0.2882648125125247,0.2289007476444521,0.1427899336313226,0.1900579903660021,0.0394149587717926,0.084634460905712,0.1382251600392899,0.0116751100418598,0.1444203409425342,0.1966612315486372,0.0916035809638875,0.1193590184872572,0.1095417291571949,0.1013970285818386,0.041392905049484
2020-02-20,0.7412605463140378,0.2118917430652055,0.2096274627761283,0.0820320447657567,0.0507374885442094,0.1174480124087709,0.0695237947539668,0.176168350656151,0.0357233924090545,0.1167070849102042,0.0929203778659241,0.0401558862505642,0.0418761585151925,0.0162916957762299,0.0344457927679795,0.036793285835033,0.0806547265737379,0.0213176578784968,0.04820613687547
2020-02-21,1.577309445807417,0.8283288632516004,0.2259286732217943,0.1452516190607076,0.2022658712354104,0.0702035055569427,0.1053309134809619,0.6467108441262885,0.1816180191253119,0.1973548056959542,0.0285738675258401,0.1042634276714394,0.0409881913892682,0.1534967027902662,0.0487691684451442,0.0586787817921831,0.0115247237647596,0.0466454208022219,0.05868549267874
2020-02-22,3.646731121003859,2.6799498472241234,0.4364267639792346,0.1187588672264237,0.0806143790585506,0.1260359490152702,0.2049453145002565,2.375938491371829,0.3040113558522943,0.3470135774163361,0.0894131865628985,0.0510566170240987,0.067702250202325,0.0471992824649514,0.0334150965935992,0.0845155090523736,0.0415204399628966,0.0201334209925005,0.184811893507756
2020-02-23,1.3848360068514345,0.5881643875737572,0.1743288697517965,0.1653744675444781,0.1282528994588813,0.1338437843251407,0.1948715981973804,0.4514302524428522,0.1367341351309051,0.1325655009340469,0.0417633688177496,0.0710584316979712,0.0943160358465069,0.080226492511325,0.0480264069475563,0.0681836696788617,0.065660114646279,0.1021452920059874,0.092726306191393
2020-02-24,0.6612850868250186,0.340445181879051,0.0933990463527101,0.0400524894618966,0.0602971288434606,0.0205766302444731,0.1065146100434271,0.1007991514924723,0.2396460303865787,0.0364952642706572,0.0569037820820529,0.0090690259528671,0.0309834635090295,0.0142310590345901,0.0460660698088706,0.0180417679872679,0.0025348622572052,0.0494595246912508,0.0570550853521764
2020-02-25,1.1721236132336057,0.5900915972211072,0.1364131888434096,0.1793146237799662,0.0605643952898382,0.0438077190939907,0.1619320890052935,0.5246903758574718,0.0654012213636354,0.0720717050737087,0.0643414837697009,0.1661988410995909,0.0131157826803753,0.0337397020752592,0.026824693214579,0.0156638495741424,0.0281438695198484,0.1064028741619283,0.0555292148433652
2020-02-26,4.636857623944843,3.9573172809463313,0.2490081172685125,0.0971715410875729,0.11302022929724,0.1016783488669794,0.1186621064782068,3.9229140012842296,0.0344032796621016,0.0528626094283858,0.1961455078401267,0.0715435191210419,0.025628021966531,0.0392902511044287,0.0737299781928113,0.0239479017190422,0.0777304471479373,0.038977554775783,0.0796845517024238
2020-02-27,3.168463129311673,1.436043286826475,0.1790770515671546,0.1376119655146637,0.1691058532776237,0.3644912920173458,0.8821336801084101,1.2551176581876722,0.1809256286388027,0.0516861222118655,0.1273909293552891,0.0518154074827347,0.085796558031929,0.1255939557405496,0.0435118975370742,0.3132701986267212,0.0512210933906247,0.0569618091897707,0.8251718709186394
2020-02-28,15.135434856258252,13.203290039746316,0.2017061526057988,0.0920712455737192,0.6376066654699704,0.4758474473217832,0.524913305540663,12.68287414358061,0.520415896165706,0.1709760011908318,0.030730151414967,0.0433644324328332,0.048706813140886,0.2560858177644097,0.3815208477055606,0.2342647351455634,0.2415827121762198,0.1866949086412668,0.3382183968993962
2020-02-29,2.2026347417686623,1.2985880634064928,0.3223977651998259,0.1502237304251163,0.1603777918702648,0.1025790008675184,0.1684683899994438,1.1901595744865208,0.108428488919972,0.1629479666651932,0.1594497985346327,0.0469697515390608,0.1032539788860555,0.0586102995241032,0.1017674923461616,0.0484555308714473,0.0541234699960711,0.0310455958010976,0.1374227941983462
2020-03-01,0.6778326328021818,0.2707868844213852,0.1588581084686961,0.1211296335199146,0.0780042029608969,0.011574276408962,0.0374795270223269,0.1868705348364343,0.0839163495849509,0.1433371445584986,0.0155209639101975,0.0122508877321969,0.1088787457877177,0.0739584453819736,0.0040457575789233,0.00331244036034,0.0082618360486221,0.027249759654455,0.0102297673678719
2020-03-02,1.9266985035464528,1.1923513322614665,0.1695797812959406,0.2605263466289157,0.0627709008489625,0.2017752818705117,0.0396948606406565,1.0060905953366366,0.1862607369248299,0.0951945117433688,0.0743852695525718,0.1810227631945044,0.0795035834344113,0.0465674766887943,0.0162034241601682,0.1343197018317977,0.067455580038714,0.0229918972826406,0.0167029633580159
2020-03-03,1.734259728962681,0.6185277431282612,0.0915544831404855,0.1748747353086815,0.1537803328209558,0.1006630702103311,0.5948593643539664,0.4655335505406529,0.1529941925876083,0.0875613446162911,0.0039931385241944,0.0403158459044546,0.134558889404227,0.1337441626117235,0.0200361702092323,0.0305798839805338,0.0700831862297973,0.1182815558779069,0.4765778084760594
2020-03-04,4.756292550272283,2.354196258485192,0.8336201530158386,0.6392599582331135,0.2987780968599019,0.112252708033057,0.51818537564518,2.254281084878404,0.0999151736067879,0.2829730962471736,0.550647056768665,0.4079310224504218,0.2313289357826918,0.274814410809714,0.0239636860501879,0.0763045285102142,0.0359481795228429,0.1727591070049898,0.3454262686401901
2020-03-05,1.961435736686314,1.0086847585837333,0.2573503461890763,0.2140337820474524,0.1556133008390143,0.0913912105654703,0.2343623384615673,0.597770769374267,0.4109139892094663,0.0703514327857548,0.1869989134033215,0.1196975724474604,0.094336209599992,0.1018408514739223,0.053772449365092,0.035145477740092,0.0562457328253783,0.0805897303770235,0.1537726080845438
2020-03-06,0.9838855461608323,0.3611801479044741,0.0959508813636322,0.1601892822941346,0.1170110507948164,0.131610997068907,0.1179431867348681,0.239388356315134,0.1217917915893401,0.0780952622341484,0.0178556191294838,0.078512320806477,0.0816769614876576,0.0726427994830444,0.044368251311772,0.0703835274242847,0.0612274696446223,0.0905105294856583,0.0274326572492098
2020-03-07,1.5705037501201404,0.660472074394427,0.4379080409057113,0.1689843704521977,0.0912267437602488,0.0598573413982046,0.1520551792093513,0.5853885885357728,0.0750834858586542,0.2308664884891508,0.2070415524165605,0.0112676820828131,0.1577166883693846,0.0084463900877104,0.0827803536725384,0.0350819542357981,0.0247753871624065,0.0654409541200528,0.0866142250892985
2020-03-08,1.4703077085253695,0.9617903755393242,0.2498161504319374,0.0929381396003996,0.038050143548761,0.0448794058054877,0.0828334935994597,0.8629205233557854,0.0988698521835388,0.1676080436748201,0.0822081067571173,0.0595092881400289,0.0334288514603707,0.0256940451998149,0.0123560983489461,0.0255456568688663,0.0193337489366214,0.0673730509859894,0.0154604426134703
2020-03-09,1.2936731250837186,0.545395998238203,0.2674140870784671,0.2134666732408328,0.0881622632669132,0.1094428615345234,0.0697912417247789,0.327321228373454,0.2180747698647489,0.0923701841307531,0.175043902947714,0.054898031214705,0.1585686420261279,0.0529663730911746,0.0351958901757386,0.0838551871224371,0.0255876744120863,0.0306440438995223,0.0391471978252566
2020-03-10,1.6933108060152384,0.9757503309851332,0.2749453070631864,0.230599094291831,0.0337102204954522,0.0626945706433379,0.1156112825362979,0.5739212767047005,0.4018290542804328,0.1992984933051096,0.0756468137580768,0.0855661222371473,0.1450329720546837,0.0093863043080856,0.0243239161873666,0.0383585868737104,0.0243359837696275,0.0041915589108643,0.1114197236254336
2020-03-11,0.3853114332855357,0.1513563921954755,0.1263973690357508,0.0337030313164732,0.0325532732145039,0.0142716633339214,0.027029704189411,0.1099204458523618,0.0414359463431137,0.0742101245314182,0.0521872445043326,0.0233612239765193,0.0103418073399539,0.0275061631256819,0.005047110088822,0.0097925306517243,0.0044791326821971,0.0112574851519391,0.0157722190374719
2020-03-12,2.1316409064576924,1.3392013769191922,0.3237043989083133,0.1888677688256693,0.0498961485050732,0.0592897887330299,0.1706814245664145,1.2519859588582474,0.0872154180609448,0.1193624575830408,0.2043419413252725,0.1582934748198727,0.0305742940057967,0.0378790013832181,0.0120171471218551,0.0036523691056457,0.0556374196273842,0.1314333578891384,0.0392480666772761
2020-03-13,9.464703112300862,7.726201223377656,0.9459397535777948,0.3124377834159388,0.1787026557580921,0.2200419147920628,0.0813797813793205,7.086520366878957,0.639680856498699,0.6087049518533045,0.3372348017244903,0.1114426482826322,0.2009951351333066,0.060499297845475,0.1182033579126171,0.1653233185977431,0.0547185961943197,0.0504921916660894,0.0308875897132311
2020-03-14,1.0683279338580884,0.4648880953256503,0.1182430742135724,0.0724715125125421,0.1175022043035026,0.0450719856792138,0.2501510618236072,0.3318649113545753,0.133023183971075,0.0678049849450803,0.0504380892684921,0.0585259365113919,0.0139455760011502,0.0402191585413532,0.0772830457621494,0.0276427666675338,0.01742921901168,0.1403461567065387,0.1098049051170685
2020-03-15,2.988783927389936,1.3575827495210904,0.1262171828549047,0.1397565324835132,0.1002272739211201,0.1450809383085124,1.1199192503007946,1.0345576167932162,0.3230251327278741,0.0702184693604054,0.0559987134944993,0.0904041587141817,0.0493523737693315,0.0940730336453947,0.0061542402757254,0.0742865996073291,0.0707943387011833,0.3926594796522448,0.7272597706485497
2020-03-16,1.2387801967840697,0.503086103672994,0.3690772613153178,0.036320119253592,0.0482189747354001,0.1432557643307135,0.1388219734760518,0.2614373682803692,0.2416487353926248,0.1585218051754307,0.2105554561398871,0.0165351542707019,0.0197849649828901,0.0268091043900721,0.021409870345328,0.0309502288789661,0.1123055354517474,0.0894825843068872,0.0493393891691646
2020-03-17,1.3836072906869288,0.6887355475141345,0.3897040225580754,0.1037386323802448,0.0448525391084166,0.0441493754345595,0.1124271736914985,0.236238497418834,0.4524970500953005,0.3555553343523158,0.0341486882057596,0.0245997363419349,0.07913889603831,0.0223211906240111,0.0225313484844055,0.0132697547346273,0.0308796206999322,0.0042122461856187,0.1082149275058798
2020-03-18,3.864192928663836,3.066387709390073,0.1829963394360805,0.2438715178709252,0.0570434638115465,0.2027355165505688,0.1111583816046409,2.988560616326208,0.0778270930638651,0.0741596519516853,0.1088366874843952,0.2085839287493011,0.0352875891216241,0.0337736394946964,0.0232698243168501,0.1284052664061524,0.0743302501444164,0.0196941830395345,0.0914641985651064
2020-03-19,1.278900695382731,0.5781646172869085,0.1303325897790892,0.0659388794415328,0.098380228565348,0.0597383711665032,0.3463460091433495,0.3490538790198479,0.2291107382670606,0.0786728346785039,0.0516597551005853,0.0174668155909714,0.0484720638505614,0.0724076078399257,0.0259726207254223,0.0097714398791241,0.0499669312873791,0.0688145584577917,0.2775314506855578
2020-03-20,1.937429914118964,1.1735962917360692,0.3735380204957188,0.1635198977944503,0.1118715862828451,0.0659941276779847,0.0489099901318954,0.6666345136085597,0.5069617781275094,0.1646808288463699,0.2088571916493489,0.1191279371792598,0.0443919606151905,0.1085245746843393,0.0033470115985058,0.0347724699122109,0.0312216577657739,0.027013198366549,0.0218967917653464
2020-03-21,1.778867470227837,1.0948142294244605,0.2091034583135844,0.3151418563119043,0.0212349087514225,0.0595272244510204,0.0790457929754448,0.8535191350482709,0.2412950943761895,0.167530309790689,0.0415731485228954,0.250438638546306,0.0647032177655983,0.0043632193339681,0.0168716894174544,0.0153393999971663,0.0441878244538542,0.0129088540851152,0.0661369388903296
2020-03-22,1.3256981847160794,1.029138905923871,0.0535191739373552,0.0642186072030734,0.0792973562258834,0.0501662657347537,0.0493578756911425,0.7908720277046265,0.2382668782192445,0.0372297728307264,0.0162894011066288,0.0047866850863353,0.0594319221167381,0.0284924711336008,0.0508048850922826,0.0114366927803389,0.0387295729544148,0.0331473356801242,0.0162105400110183
2020-03-23,2.3587941730505904,1.3823011179168194,0.1492057055715372,0.3567453110329152,0.0532987677920902,0.1339098075560991,0.283333463181129,1.2638884325714432,0.1184126853453762,0.0560542463748733,0.0931514591966639,0.2965874091158561,0.0601579019170591,0.0481783513598859,0.0051204164322043,0.1017748282568517,0.0321349792992474,0.1734982974130803,0.1098351657680488
2020-03-24,2.1605494560988614,0.5723549916799273,0.3509153823853738,0.3720501411894695,0.0666813357452927,0.3363700804803929,0.462177524618405,0.2725159378914205,0.2998390537885069,0.2293431855549605,0.1215721968304133,0.133744749446523,0.2383053917429465,0.0387119256800833,0.0279694100652094,0.1549272063471183,0.1814428741332747,0.1878757475199818,0.2743017770984232
2020-03-25,4.293023323417303,2.740727497621616,0.567038833838394,0.1413741019159011,0.2982783375909013,0.327186828563658,0.2184177238868321,2.617194343006616,0.1235331546150001,0.3139698616082353,0.2530689722301588,0.0537209116180926,0.0876531902978085,0.2244423447486331,0.0738359928422682,0.0415446059572394,0.2856422226064186,0.1251901545541529,0.0932275693326793
2020-03-26,2.304464046545885,1.496617876776775,0.2719423998055313,0.2151524758988859,0.1281271086872569,0.093015286272176,0.0996088991052603,1.4608736268781877,0.0357442498985873,0.1810797463808625,0.0908626534246689,0.155700339662957,0.059452136235929,0.0857915384359426,0.0423355702513143,0.0830927723709387,0.0099225139012373,0.0686439983826825,0.0309649007225778
2020-03-27,1.2196487461312804,0.3349739090863903,0.4357790760087848,0.2150927201090883,0.0608532557863281,0.0914421908405169,0.0815075943001722,0.2058324468394156,0.1291414622469747,0.2063886559379089,0.2293904200708759,0.1466376215465193,0.068455098562569,0.0149606833357668,0.0458925724505613,0.0882363956263042,0.0032057952142127,0.0345338237672555,0.0469737705329167
2020-03-28,2.5738054392631766,1.1272331582801742,0.2025551686154833,0.1554828840613755,0.4188331360967956,0.3128749805895583,0.3568261116197894,1.073923057934106,0.0533101003460682,0.1574681842654765,0.0450869843500068,0.0288656781495322,0.1266172059118433,0.3032283443687504,0.1156047917280452,0.0386309327522162,0.2742440478373422,0.1355750604141975,0.2212510512055919
2020-03-29,1.9252474387854408,0.744693750677313,0.327354239991842,0.1790490958698156,0.3186926823732734,0.1072180777633268,0.2482395921098704,0.6306280843839627,0.1140656662933503,0.2529277059807793,0.0744265340110627,0.1075144546889336,0.071534641180882,0.0717811364128837,0.2469115459603897,0.0988734735093374,0.0083446042539894,0.0801045329120268,0.1681350591978437
2020-03-30,1.2506008155464097,0.2563792264701042,0.0490894339920436,0.4158694004317647,0.0768217487018462,0.1605645008492301,0.2918765051014207,0.2314958278549742,0.02488339861513,0.0384459371088124,0.0106434968832312,0.2300249767475486,0.1858444236842161,0.0341220954901489,0.0426996532116973,0.0886838864642277,0.0718806143850025,0.042413185351834,0.2494633197495867
2020-03-31,0.61865437278712,0.2022722901736129,0.1617358532840803,0.0501937302914696,0.0423872543436929,0.0467336440002396,0.1153316006940246,0.0430764977593167,0.1591957924142963,0.0388124966436803,0.1229233566404,0.0216844635822771,0.0285092667091925,0.0207206269388447,0.0216666274048482,0.0310336749423311,0.0156999690579085,0.062468991222842,0.0528626094711826
2020-04-01,1.057043893354335,0.763157195907303,0.0550046968760896,0.038356267267718,0.045914696099715,0.0574686476282919,0.0971423895752172,0.7451071750126734,0.0180500208946296,0.010897502958902,0.0441071939171877,0.023152150373323,0.015204116894395,0.0247689187075406,0.0211457773921744,0.0241204912505657,0.0333481563777262,0.0149214449942848,0.0822209445809324
2020-04-02,1.988015115574452,0.488227206149863,0.8784346560439924,0.2188587959179007,0.0566222663343183,0.1871743239917058,0.1586978671366715,0.354541144042635,0.133686062107228,0.5506705217515023,0.3277641342924901,0.142099440611414,0.0767593553064867,0.0227266672402155,0.0338955990941028,0.1114949167661779,0.0756794072255279,0.1052437994409453,0.0534540676957263
2020-04-03,1.4523247291097945,0.8599563130450578,0.1590830027725044,0.0861364896938092,0.1611031085039682,0.0255454929126984,0.1605003221817565,0.6072293705110356,0.2527269425340221,0.117591062818487,0.0414919399540174,0.0327346904231584,0.0534017992706508,0.1292917223536882,0.0318113861502801,0.0182288338511199,0.0073166590615785,0.1263134666954498,0.0341868554863068
2020-04-04,2.221908823967569,0.5504247685508081,0.6629760571687227,0.3542250013334029,0.0391398619068229,0.0204589522632243,0.594684182744588,0.4368317798833271,0.113592988667481,0.4533155827810152,0.2096604743877075,0.322945354616572,0.031279646716831,0.0081428665678272,0.0309969953389957,0.0046243779409966,0.0158345743222277,0.0100190270525646,0.5846651556920234
2020-04-05,2.7069275338767222,1.912323293759073,0.4241397285334121,0.0739474708521895,0.1093088138328214,0.0743974302651746,0.1128107966340511,1.7798993293766665,0.1324239643824065,0.4108718077530522,0.0132679207803599,0.0324366688236916,0.0415108020284979,0.020038054090238,0.0892707597425834,0.0342645322197933,0.0401328980453813,0.059009189936296,0.0538016066977551
2020-04-06,1.4719564425077771,0.9824276525910548,0.2096072890010513,0.040488753458485,0.0992512732249007,0.06202829493199,0.0781531793002956,0.929845339676246,0.0525823129148086,0.1397152679236294,0.0698920210774219,0.0164938897581032,0.0239948637003818,0.0924362074217225,0.0068150658031782,0.005981897973572,0.056046396958418,0.0669732435730295,0.0111799357272661
2020-04-07,1.241433202979335,0.3448302255506503,0.0785392318612938,0.2952908680733455,0.2051543881281854,0.1724920089008882,0.1451264804649717,0.0692510454258399,0.2755791801248104,0.0271759001940714,0.0513633316672224,0.0037065536392492,0.2915843144340963,0.0095807060704286,0.1955736820577568,0.120872051123044,0.0516199577778443,0.0651750847732414,0.0799513956917304
2020-04-08,1.1461529871273268,0.5462946480159276,0.1905494966527198,0.1080901347995029,0.0826419894897295,0.0700337230972783,0.1485429950721684,0.2664111192948253,0.2798835287211023,0.1255762071640666,0.0649732894886532,0.0511267483904485,0.0569633864090544,0.0311813102283207,0.0514606792614089,0.0237578490652492,0.0462758740320291,0.0431506433275564,0.105392351744612
2020-04-09,3.057079206200432,2.3988444761230907,0.2204992900313868,0.1831043476025795,0.0905715878283863,0.1337667571794808,0.0302927474355079,2.3722040977939662,0.0266403783291244,0.101004557088379,0.1194947329430078,0.1320683811930824,0.0510359664094971,0.082795517040009,0.0077760707883773,0.1127346865005076,0.0210320706789732,0.0155007901476797,0.0147919572878282
2020-04-10,1.7901709221235145,1.2359835255298075,0.0664260517497467,0.1926963216491602,0.1074656650132865,0.0548981427330381,0.1327012154484751,1.155779957763413,0.0802035677663949,0.048478733669143,0.0179473180806037,0.1737769947175409,0.0189193269316193,0.0545929686367277,0.0528726963765588,0.0088829137599536,0.0460152289730845,0.012411452595083,0.1202897628533922
2020-04-11,1.0807115312402151,0.2113908335833006,0.5485541100500338,0.0921207630392424,0.105420778414893,0.0357735935422457,0.0874514526104994,0.186180958835983,0.0252098747473176,0.4763650303141487,0.0721890797358852,0.049176311767536,0.0429444512717065,0.0575355878447535,0.0478851905701395,0.0163884359682949,0.0193851575739509,0.0530643471558247,0.0343871054546747
2020-04-12,2.154601439781228,1.2507250484819583,0.3655862588882146,0.248843076867623,0.0194163352128675,0.0707468988249495,0.1992838215056149,1.0114870784501249,0.2392379700318337,0.2659791937617674,0.0996070651264473,0.2104468934182301,0.0383961834493929,0.0038137592372507,0.0156025759756168,0.0505098114380692,0.0202370873868803,0.1141431824053784,0.0851406391002365
2020-04-13,1.33794187107955,0.5392407346891257,0.2858408465351011,0.0906247218380016,0.2122528036835991,0.1184878785125055,0.0914948858212165,0.4636555561989413,0.0755851784901844,0.1348732799677314,0.1509675665673697,0.0143064385050885,0.0763182833329131,0.1563898046137867,0.0558629990698124,0.0608101573001878,0.0576777212123177,0.070127687396813,0.0213671984244035
2020-04-14,3.1448862479159523,0.2806917129183849,0.171359657848503,0.1317416659156292,0.0824336861388781,0.8182273350522501,1.6604321900423074,0.2203428013622528,0.0603489115561321,0.042027461799022,0.129332196049481,0.1029003573051617,0.0288413086104675,0.0546085574135389,0.0278251287253392,0.3942824763452637,0.4239448587069864,0.7404248990129388,0.9200072910293684
2020-04-15,3.2303540884576187,1.6275499539451035,0.5718566466371784,0.182058172664557,0.2090003021550665,0.2947635169346734,0.3451254961210401,0.7579724992350667,0.8695774547100368,0.3044038273007724,0.2674528193364059,0.1273505803513133,0.0547075923132437,0.0902113121740058,0.1187889899810607,0.143474924800513,0.1512885921341604,0.1860314895176552,0.159094006603385
2020-04-16,3.3780651394730405,2.2150785903930124,0.2941262092190486,0.2082018800911033,0.1315996006861158,0.4333016726624508,0.0957571864213095,2.119441172709593,0.0956374176834192,0.1498324128166803,0.1442937964023683,0.1207724352419458,0.0874294448491575,0.0681657799228243,0.0634338207632915,0.3133463087274996,0.1199553639349512,0.0446005342758922,0.0511566521454173
2020-04-17,1.0955849733272498,0.4912802424372243,0.1989500372780211,0.1239379592304588,0.1032044133938488,0.0840815170228727,0.0941308039648238,0.4142231032439654,0.0770571391932589,0.1392980377043246,0.0596519995736965,0.0606840249963086,0.0632539342341502,0.0422862728986038,0.0609181404952451,0.0348028329073092,0.0492786841155635,0.0093459567597578,0.084784847205066
2020-04-18,0.952377894787526,0.5335631659876149,0.1033861651599683,0.0909721507750232,0.0408995647224753,0.1251938603365805,0.0583629878058638,0.5060864932286141,0.0274766727590008,0.0486910497543144,0.0546951154056539,0.0703679385882782,0.020604212186745,0.0333169787208217,0.0075825860016536,0.1019398863575513,0.0232539739790292,0.0416255001763591,0.0167374876295048
2020-04-19,1.841232332543835,1.5474197454253715,0.0639985033082618,0.0149856313252003,0.0478273747335565,0.0544531915354171,0.1125478862160273,1.5170967373396953,0.0303230080856762,0.0249690747832878,0.039029428524974,0.009466999377204,0.0055186319479964,0.0258388840293998,0.0219884907041567,0.039616301770909,0.0148368897645081,0.0114366927672899,0.1011111934487375
2020-04-20,1.6441308373193182,0.7239852011550537,0.2241195645106344,0.1811175351328915,0.121281632936586,0.1027688448188273,0.2908580587653251,0.533214710040005,0.1907704911150487,0.0971568692267466,0.1269626952838878,0.0778846935904281,0.1032328415424635,0.024681688811823,0.096599944124763,0.070494483142687,0.0322743616761403,0.1940863250987783,0.0967717336665468
2020-04-21,1.2500076151101982,0.6654482608318019,0.1936846837295973,0.2136514224690024,0.063572129602401,0.0247155455407118,0.0889355729366839,0.4509057344017935,0.2145425264300084,0.1426422983794615,0.0510423853501358,0.165663319243197,0.0479881032258054,0.0104674349077542,0.0531046946946468,0.0151935267883774,0.0095220187523344,0.0237867070846798,0.0651488658520041
